GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
Prince Edward Island,2010,141644.0,15819.0,125825.0,85686.27601745226,40138.723982547745,75777.59101637937,9908.685001072883,13785.924407682367,61991.666608697014
Prince Edward Island,2011,143918.0,15756.0,128162.0,88093.3544713161,40068.645528683905,77992.848143982,10100.506327334091,12977.793784697233,65015.05435928476
Prince Edward Island,2012,144415.0,15393.0,129022.0,89029.50838691641,39992.49161308359,78911.90396980711,10117.604417109302,13867.288426138406,65044.61554366869
Prince Edward Island,2013,143942.0,15172.0,128770.0,90194.89288714647,38575.107112853526,79791.60389246709,10403.288994679377,13944.601358071235,65847.00253439586
Prince Edward Island,2014,144095.0,15101.0,128994.0,88448.39169637242,40545.60830362758,79107.66449989517,9340.727196477248,12748.83036275949,66358.83413713567
Prince Edward Island,2015,144636.0,14969.0,129667.0,88396.99289000419,41270.007109995815,79033.05785584832,9363.93503415585,13494.551164087548,65538.50669176078
Prince Edward Island,2016,146891.0,15095.0,131796.0,88207.784184514,43588.21581548599,78717.5313014827,9490.252883031313,13683.320870765549,65034.21043071716
Prince Edward Island,2017,149740.0,15460.0,134280.0,90184.42504030092,44095.57495969908,81219.19666845782,8965.228371843099,13354.683053845458,67864.51361461237
Prince Edward Island,2018,152259.0,15726.0,136533.0,91876.86312885853,44656.13687114147,82873.89898857218,9002.964140286338,13501.524434962104,69372.37455361008
Prince Edward Island,2019,155792.0,15888.0,139904.0,93615.39406345956,46288.605936540436,85435.23439099283,8180.15967246674,12823.786622215639,72611.4477687772
Prince Edward Island,2020,159193.0,15915.0,143278.0,92997.26717845455,50280.73282154545,83088.9786055877,9908.288572866843,12748.243896300026,70340.73470928769
Prince Edward Island,2021,162133.0,15995.0,146138.0,96518.88252077905,49619.11747922095,86973.95546458254,9544.927056196506,14157.286206302411,72816.66925828012
Prince Edward Island,2022,167213.0,16237.0,150976.0,98776.61066874216,52199.389331257844,91355.71047117285,7420.900197569319,14318.96352526596,77036.74694590688
Prince Edward Island,2023,173713.0,16337.0,157376.0,100987.56749116608,56388.432508833925,93313.40212014134,7674.1653710247265,15348.330742049471,77965.07137809187
Quebec,1976,6396761.0,1082242.0,5314519.0,3127039.1532581667,2187479.8467418333,2854245.4819182195,272793.6713399475,256914.61420988146,2597330.867708338
Quebec,1977,6433133.0,1062124.0,5371009.0,3187149.9149351674,2183859.0850648326,2856802.2557645887,330347.65917057905,279857.8422667782,2576944.4134978103
Quebec,1978,6440459.0,1031532.0,5408927.0,3246666.9808547255,2162260.0191452745,2890457.1850721356,356209.79578259005,301256.1499399447,2589201.035132191
Quebec,1979,6465996.0,1003649.0,5462347.0,3308310.119739479,2154036.880260521,2986698.6489228453,321611.4708166337,332373.1494238476,2654325.499498998
Quebec,1980,6505997.0,977893.0,5528104.0,3392480.329141757,2135623.670858243,3052583.8892033775,339896.43993837957,361806.6723269393,2690777.2168764384
Quebec,1981,6547207.0,961431.0,5585776.0,3455929.344730023,2129846.655269977,3090405.013564969,365524.3311650537,396531.23407935875,2693873.77948561
Quebec,1982,6580631.0,943783.0,5636848.0,3410182.5168288173,2226665.4831711827,2929145.7711136565,481036.7457151609,415244.0550264024,2513901.7160872538
Quebec,1983,6602976.0,925792.0,5677184.0,3467244.6709934087,2209939.3290065913,2977754.0237433645,489490.64725004387,442120.46617623005,2535633.557567135
Quebec,1984,6631220.0,909293.0,5721927.0,3529610.008082506,2192316.991917494,3065895.4689179137,463714.5391645924,450388.72416920075,2615506.744748713
Quebec,1985,6665802.0,893857.0,5771945.0,3602833.6298573096,2169111.3701426904,3163808.8951339093,439024.73472340027,497370.4498488762,2666438.445285033
Quebec,1986,6708170.0,881593.0,5826577.0,3663265.8801962906,2163311.1198037094,3259253.727951442,404012.1522448487,508082.56747943454,2751171.1604720075
Quebec,1987,6781984.0,885544.0,5896440.0,3747607.740862427,2148832.259137573,3366474.1539062476,381133.58695617947,503889.1780973028,2862584.975808945
Quebec,1988,6837077.0,893137.0,5943940.0,3791834.1908595813,2152105.8091404187,3432478.7808300643,359355.4100295175,520019.6863635471,2912459.094466517
Quebec,1989,6925128.0,907570.0,6017558.0,3859530.7877008654,2158027.2122991346,3490592.7446847963,368938.043016069,524914.3073118186,2965678.4373729774
Quebec,1990,6996986.0,925447.0,6071539.0,3900740.75107011,2170798.24892989,3492558.842332237,408181.9087378731,538404.3989301187,2954154.4434021185
Quebec,1991,7067396.0,946203.0,6121193.0,3894420.381368989,2226772.618631011,3421348.1619655117,473072.219403477,573078.6371705962,2848269.524794916
Quebec,1992,7110010.0,959909.0,6150101.0,3847963.508101171,2302137.491898829,3356981.8218715885,490981.6862295824,574651.0366281061,2782330.785243482
Quebec,1993,7156537.0,965989.0,6190548.0,3857277.985807471,2333270.014192529,3346449.6523157167,510828.3334917543,592319.5565361591,2754130.095779558
Quebec,1994,7192403.0,961300.0,6231103.0,3891641.8006679253,2339461.1993320747,3414161.5523517444,477480.2483161809,584662.452691142,2829499.099660602
Quebec,1995,7219219.0,941723.0,6277496.0,3902059.878604087,2375436.121395913,3458102.328218578,443957.5503855094,599076.218131967,2859026.110086611
Quebec,1996,7246897.0,919717.0,6327180.0,3917767.9030456557,2409412.0969543443,3454217.597405332,463550.3056403231,614019.0028229055,2840198.5945824264
Quebec,1997,7274611.0,894809.0,6379802.0,3959071.0198495365,2420730.9801504635,3506924.182969735,452146.8368798014,624614.7431860607,2882309.4397836747
Quebec,1998,7295935.0,873243.0,6422692.0,4017958.23075786,2404733.76924214,3602275.2768678125,415682.95389004756,632213.5706458178,2970061.7062219945
Quebec,1999,7323250.0,855665.0,6467585.0,4063955.116938094,2403629.883061906,3683639.1273379773,380315.9896001168,619374.4195333265,3064264.707804651
Quebec,2000,7356951.0,848015.0,6508936.0,4109862.6249225154,2399073.3750774846,3762201.67079636,347660.9541261554,635069.3549317156,3127132.315864644
Quebec,2001,7396014.0,844896.0,6551118.0,4164521.3145819763,2386596.6854180237,3802514.9863878344,362006.3281941421,659795.4411016161,3142719.545286218
Quebec,2002,7441305.0,850043.0,6591262.0,4296069.770248905,2295192.229751095,3920972.886264314,375096.8839845905,700781.8015074107,3220191.0847569034
Quebec,2003,7485488.0,857595.0,6627893.0,4380799.2270489,2247093.7729511,3979704.9713697787,401094.2556791213,737603.7349510194,3242101.23641876
Quebec,2004,7535483.0,863106.0,6672377.0,4400147.043059965,2272229.9569400353,4025911.352897594,374235.69016237033,732429.1552515812,3293482.197646013
Quebec,2005,7581467.0,859176.0,6722291.0,4410000.534982348,2312290.465017652,4048573.2486944967,361427.2862878511,737505.9286574014,3311067.3200370953
Quebec,2006,7631901.0,853439.0,6778462.0,4434315.481701458,2344146.518298542,4069954.711176658,364360.77052479977,750854.5688145788,3319100.142362079
Quebec,2007,7692400.0,849467.0,6842933.0,4486783.687242337,2356149.3127576634,4154152.546192454,332631.14104988205,784075.5059547196,3370077.040237735
Quebec,2008,7761614.0,848048.0,6913566.0,4534082.410605659,2379483.589394341,4195044.678972128,339037.7316335314,797023.3746615655,3398021.304310562
Quebec,2009,7843915.0,848016.0,6995899.0,4571245.9821081115,2424653.0178918885,4169016.7217756594,402229.26033245225,800679.607866923,3368337.1139087365
Quebec,2010,7929479.0,847545.0,7081934.0,4627362.504804795,2454571.4951952053,4246912.927347026,380449.57745776896,841912.6044356218,3405000.322911404
Quebec,2011,8004736.0,843200.0,7161536.0,4671494.567629357,2490041.432370643,4299135.258351967,372359.3092773904,839124.0825904051,3460011.1757615614
Quebec,2012,8059752.0,842117.0,7217635.0,4713043.474414156,2504591.525585844,4344561.087996174,368482.3864179821,842676.8582515254,3501884.2297446486
Quebec,2013,8108825.0,841503.0,7267322.0,4759459.898577622,2507862.101422378,4388226.034850122,371233.86372750025,851684.7998217581,3536541.235028364
Quebec,2014,8147535.0,841086.0,7306449.0,4746175.5405737525,2560273.4594262475,4372482.28941422,373693.2511595335,889930.6630318959,3482551.626382324
Quebec,2015,8175743.0,839134.0,7336609.0,4769773.6152775865,2566835.3847224135,4401655.630917151,368117.98436043545,873112.2533472363,3528543.377569915
Quebec,2016,8225036.0,845358.0,7379678.0,4776422.555573435,2603255.4444265654,4434779.441444142,341643.11412929266,867225.5329525216,3567553.90849162
Quebec,2017,8292832.0,854724.0,7438108.0,4832962.681612875,2605145.3183871247,4544276.044098217,288686.63751465856,894445.8150897601,3649830.2290084567
Quebec,2018,8386951.0,870495.0,7516456.0,4887814.615301442,2628641.3846985577,4621908.6816475885,265905.93365385424,879187.8739464671,3742720.8077011216
Quebec,2019,8483186.0,884562.0,7598624.0,4949662.749474151,2648961.250525849,4698349.85825212,251312.8912220302,893284.0037876514,3805065.8544644695
Quebec,2020,8551095.0,896999.0,7654096.0,4880687.103514112,2773408.8964858884,4444672.315589497,436014.7879246148,773298.6679646887,3671373.647624809
Quebec,2021,8572020.0,896161.0,7675859.0,4924150.073285085,2751708.926714915,4622951.011470128,301199.0618149581,818084.5041611219,3804866.5073090056
Quebec,2022,8673184.0,904101.0,7769083.0,4998658.036216467,2770424.9637835333,4784218.524099479,214439.5121169879,864416.592994726,3919801.9311047527
Quebec,2023,8848020.0,912327.0,7935693.0,5173593.788840308,2762099.211159692,4969487.478492608,204106.31034769944,900248.7180095772,4069238.7604830316
Saskatchewan,1976,931612.0,170936.0,760676.0,460495.027540168,300180.972459832,442770.31327258423,17724.71426758382,67733.82722282561,375036.4860497586
Saskatchewan,1977,944621.0,170135.0,774486.0,477417.73771346954,297068.26228653046,456467.2252872136,20950.512426256002,71268.29502577159,385198.9302614419
Saskatchewan,1978,952430.0,167011.0,785419.0,488314.1958723789,297104.8041276211,464850.20920701715,23463.986665361717,76927.33835444582,387922.87085257133
Saskatchewan,1979,959735.0,164572.0,795163.0,499765.22970789013,295397.77029210987,479175.040343006,20590.189364884063,82295.27302024126,396879.76732276473
Saskatchewan,1980,967548.0,162491.0,805057.0,508418.7421242981,296638.2578757019,486505.131959646,21913.61016465213,87012.73966165414,399492.3922979919
Saskatchewan,1981,975759.0,161752.0,814007.0,517967.0576462017,296039.9423537983,494806.2012739752,23160.85637222645,92678.1083818396,402128.09289213567
Saskatchewan,1982,986582.0,162844.0,823738.0,526723.1027564853,297014.89724351466,493241.70132084005,33481.40143564525,96661.42685514827,396580.27446569176
Saskatchewan,1983,1001249.0,164913.0,836336.0,542491.0577237352,293844.9422762648,501058.00331417215,41433.05440956306,102237.81519221171,398820.18812196044
Saskatchewan,1984,1014615.0,165542.0,849073.0,553717.0629343848,295355.9370656152,508764.7328865109,44952.33004787387,110039.63400934912,398725.09887716174
Saskatchewan,1985,1024928.0,165923.0,859005.0,567819.300013383,291185.69998661696,521595.54602636455,46223.75398701848,108026.31721835284,413569.2288080117
Saskatchewan,1986,1028717.0,165088.0,863629.0,577737.7561433315,285891.2438566685,533135.576645902,44602.17949742952,113008.28584885344,420127.2907970486
Saskatchewan,1987,1032799.0,165769.0,867030.0,574392.7282495513,292637.27175044874,532440.5931940536,41952.135055497645,114309.8225079481,418130.7706861056
Saskatchewan,1988,1028225.0,163701.0,864524.0,576442.3239345722,288081.67606542783,534307.9618560142,42134.36207855791,117307.05761279482,417000.90424321935
Saskatchewan,1989,1019439.0,161831.0,857608.0,569266.3040704465,288341.6959295535,527441.6350076377,41824.669062808876,113581.9176384384,413859.7173691993
Saskatchewan,1990,1007727.0,159414.0,848313.0,564899.7327549004,283413.26724509965,525101.6429123037,39798.089842596666,116448.39934465391,408653.2435676499
Saskatchewan,1991,1002713.0,157376.0,845337.0,565496.8536927125,279840.1463072875,524000.890636926,41495.963055786495,119981.01733860401,404019.87329832197
Saskatchewan,1992,1003995.0,157166.0,846829.0,563123.655172806,283705.344827194,518027.90594070667,45095.74923209937,121585.74379107842,396442.1621496283
Saskatchewan,1993,1006900.0,157495.0,849405.0,564983.0956644941,284421.9043355059,518086.5045055256,46896.59115896856,121745.27429112473,396341.23021440086
Saskatchewan,1994,1009575.0,156419.0,853156.0,563323.3723871084,289832.6276128916,524788.0962469119,38535.27614019657,115908.42979682279,408879.6664500891
Saskatchewan,1995,1014187.0,154507.0,859680.0,567705.3908482668,291974.6091517332,529350.3036008473,38355.08724741958,118384.86724264646,410965.43635820074
Saskatchewan,1996,1018945.0,153298.0,865647.0,565195.3779620058,300451.6220379942,528344.7051755387,36850.67278646709,112214.29037348153,416130.4148020572
Saskatchewan,1997,1017902.0,151043.0,866859.0,573530.857429988,293328.142570012,539526.7073227924,34004.15010719558,112365.90387905439,427160.8034437381
Saskatchewan,1998,1017332.0,148484.0,868848.0,578151.475671281,290696.524328719,544526.2036506999,33625.27202058107,109468.40355937676,435057.80009132315
Saskatchewan,1999,1014524.0,145819.0,868705.0,579826.4988311254,288878.50116887456,545089.9034843594,34736.595346766044,111553.68740139247,433536.2160829669
Saskatchewan,2000,1007565.0,143050.0,864515.0,577041.2568778669,287473.7431221331,547593.386031094,29447.870846772847,107143.08044773251,440450.30558336154
Saskatchewan,2001,1000307.0,139924.0,860383.0,565311.4159326833,295071.5840673167,532717.9288073519,32593.48712533144,104714.8929657241,428003.0358416278
Saskatchewan,2002,996854.0,137868.0,858986.0,574021.6612424705,284964.3387575295,541393.6305852737,32628.030657196807,109520.18007542404,431873.4505098497
Saskatchewan,2003,996422.0,136248.0,860174.0,583067.6665620587,277106.33343794127,550163.5189078928,32904.147654166074,110715.27443903971,439448.24446885305
Saskatchewan,2004,997305.0,134220.0,863085.0,585859.806325654,277225.19367434597,554874.05823618,30985.748089473982,109039.37241590461,445834.6858202754
Saskatchewan,2005,993510.0,130865.0,862645.0,585728.091974772,276916.90802522795,556169.6536181498,29558.438356622246,109294.12816741326,446875.5254507366
Saskatchewan,2006,992313.0,128635.0,863678.0,594759.9900208917,268918.00997910835,566581.1371960706,28178.852824821013,107108.53899630971,459472.59819976095
Saskatchewan,2007,1002074.0,129350.0,872724.0,609219.1274858422,263504.8725141578,582697.1910970631,26521.936388779024,110294.37257306947,472402.81852399366
Saskatchewan,2008,1017368.0,131302.0,886066.0,621012.8353075712,265053.1646924288,594620.3155544047,26392.51975316643,107579.20762731129,487041.1079270935
Saskatchewan,2009,1034791.0,132918.0,901873.0,636541.495291563,265331.504708437,604509.5036703564,32031.99162120654,116301.06352417772,488208.4401461786
Saskatchewan,2010,1051426.0,135106.0,916320.0,647247.203014092,269072.79698590795,612781.0128848274,34466.19012926455,113815.2664069908,498965.74647783657
Saskatchewan,2011,1065661.0,136463.0,929198.0,650754.9908516573,278443.00914834265,618429.756851001,32325.2340006563,111632.60350344601,506797.15334755497
Saskatchewan,2012,1083005.0,138363.0,944642.0,661935.1603243035,282706.83967569645,629783.5879567461,32151.572367557434,110339.9310799551,519443.6568767909
Saskatchewan,2013,1098868.0,139756.0,959112.0,673723.755804572,285388.244195428,645483.9523083819,28239.803496190063,112641.06743015042,532842.8848782314
Saskatchewan,2014,1111989.0,141595.0,970394.0,676056.5740120562,294337.4259879438,649713.9765572672,26342.597454788982,111372.98459477561,538340.9919624917
Saskatchewan,2015,1122210.0,142328.0,979882.0,686164.8255754777,293717.1744245223,650614.1818430943,35550.64373238336,115604.64257929301,535009.5392638013
Saskatchewan,2016,1135496.0,144881.0,990615.0,690967.1146354227,299647.8853645773,646614.6579544133,44352.4566810094,116804.40269217352,529810.2552622398
Saskatchewan,2017,1147315.0,146897.0,1000418.0,692393.4018526687,308024.5981473313,647908.8477973188,44484.554055349945,117645.49574358153,530263.3520537373
Saskatchewan,2018,1156210.0,149019.0,1007191.0,694061.4299770884,313129.57002291165,651623.9566011009,42437.4733759874,120029.18834395967,531594.7682571412
Saskatchewan,2019,1164223.0,149655.0,1014568.0,700618.1891767014,313949.81082329864,661929.347301719,38688.841874982354,122418.2758835207,539511.0714181984
Saskatchewan,2020,1167386.0,150025.0,1017361.0,684223.5332294815,333137.46677051845,627408.5775135602,56814.955715921344,109009.10172481745,518399.47578874265
Saskatchewan,2021,1167711.0,149227.0,1018484.0,688399.7756627634,330084.2243372366,643395.6629882903,45004.1126744731,119754.76907082195,523640.8939174684
Saskatchewan,2022,1178455.0,149159.0,1029296.0,697780.4784774035,331515.5215225965,665279.7040712421,32500.774406161465,119542.81902690885,545736.8850443332
Saskatchewan,2023,1209307.0,150745.0,1058562.0,714413.2796052631,344148.72039473685,683654.625,30758.65460526309,127677.43421052632,555977.1907894737
